item_id;pedido_id;produto_id;quantidade;preco_unitario
1150;383;5;2;25.0
1151;383;1;3;15.0
1152;383;12;1;9.0
1153;383;2;1;18.0
1154;384;3;1;20.0
1155;384;2;1;18.0
1156;384;2;3;18.0
1157;384;3;3;20.0
1158;384;8;3;3.5
1159;385;13;1;7.5
1160;386;13;2;7.5
1161;386;9;2;12.0
1162;386;8;3;3.5
1163;386;12;2;9.0
1164;387;5;2;25.0
1165;387;1;2;15.0
1166;388;1;1;15.0
1167;388;10;3;8.0
1168;388;4;1;22.0
1169;388;12;1;9.0
1170;389;3;2;20.0
1171;389;6;3;5.0
1172;389;4;2;22.0
1173;389;4;2;22.0
1174;390;5;1;25.0
1175;390;10;3;8.0
1176;390;10;1;8.0
1177;390;1;1;15.0
1178;391;11;2;10.0
1179;392;1;3;15.0
1180;393;5;3;25.0
1181;393;4;3;22.0
1182;394;8;3;3.5
1183;394;6;2;5.0
1184;394;13;1;7.5
1185;394;5;3;25.0
1186;395;8;1;3.5
1187;396;12;2;9.0
1188;396;13;1;7.5
1189;397;7;2;7.0
1190;397;2;3;18.0
1191;398;7;2;7.0
1192;398;5;1;25.0
1193;398;9;2;12.0
1194;398;4;2;22.0
1195;399;8;2;3.5
1196;399;11;1;10.0
1197;399;5;1;25.0
1198;400;2;2;18.0
1199;400;8;3;3.5
1200;400;4;3;22.0
1201;400;5;1;25.0
1202;401;9;3;12.0
1203;401;13;2;7.5
1204;401;9;1;12.0
1205;402;13;2;7.5
1206;402;8;2;3.5
1207;403;7;3;7.0
1208;404;12;1;9.0
1209;404;8;2;3.5
1210;404;6;3;5.0
1211;404;11;2;10.0
1212;404;1;2;15.0
1213;405;5;2;25.0
1214;405;2;2;18.0
1215;406;2;3;18.0
1216;407;9;2;12.0
1217;407;4;3;22.0
1218;408;1;3;15.0
1219;408;4;1;22.0
1220;408;4;1;22.0
1221;408;13;1;7.5
1222;409;13;3;7.5
1223;409;5;3;25.0
1224;409;10;2;8.0
1225;410;12;1;9.0
1226;410;8;3;3.5
1227;411;5;3;25.0
1228;412;11;1;10.0
1229;412;1;2;15.0
1230;412;4;2;22.0
1231;412;9;3;12.0
1232;413;9;1;12.0
1233;413;6;1;5.0
1234;413;7;3;7.0
1235;413;11;3;10.0
1236;413;9;1;12.0
1237;414;12;3;9.0
1238;414;9;2;12.0
1239;414;6;2;5.0
1240;414;9;2;12.0
1241;415;10;2;8.0
1242;415;8;2;3.5
1243;415;8;2;3.5
1244;416;13;2;7.5
1245;416;8;2;3.5
1246;416;11;2;10.0
1247;416;12;2;9.0
1248;417;9;3;12.0
1249;417;13;1;7.5
1250;417;5;2;25.0
1251;417;5;1;25.0
1252;417;11;1;10.0
1253;418;10;1;8.0
1254;419;10;3;8.0
1255;419;1;2;15.0
1256;420;8;1;3.5
1257;420;3;1;20.0
1258;420;3;2;20.0
1259;421;12;2;9.0
1260;421;13;2;7.5
1261;421;9;1;12.0
1262;421;10;3;8.0
1263;421;13;3;7.5
1264;422;3;3;20.0
1265;422;6;1;5.0
1266;422;8;2;3.5
1267;423;2;3;18.0
1268;423;11;2;10.0
1269;423;11;2;10.0
1270;423;9;1;12.0
1271;424;12;1;9.0
1272;424;2;1;18.0
1273;424;8;1;3.5
1274;425;7;2;7.0
1275;425;11;1;10.0
1276;425;2;1;18.0
1277;425;13;1;7.5
1278;425;3;3;20.0
1279;426;3;2;20.0
1280;426;2;3;18.0
1281;427;12;3;9.0
1282;427;10;3;8.0
1283;428;1;2;15.0
1284;428;1;2;15.0
1285;428;3;3;20.0
1286;429;8;1;3.5
1287;430;7;2;7.0
1288;430;6;3;5.0
1289;430;8;1;3.5
1290;431;13;1;7.5
1291;431;12;3;9.0
1292;431;5;2;25.0
1293;431;3;3;20.0
1294;432;9;2;12.0
1295;432;9;1;12.0
1296;433;6;1;5.0
1297;433;12;2;9.0
1298;434;10;1;8.0
1299;434;9;1;12.0
1300;435;7;1;7.0
1301;436;6;3;5.0
1302;437;11;3;10.0
1303;437;3;2;20.0
1304;437;6;1;5.0
1305;437;10;2;8.0
1306;437;3;2;20.0
1307;438;2;1;18.0
1308;438;4;1;22.0
1309;438;5;1;25.0
1310;439;9;2;12.0
1311;439;9;2;12.0
1312;439;4;1;22.0
1313;440;13;1;7.5
1314;440;8;3;3.5
1315;440;11;1;10.0
1316;440;3;1;20.0
1317;441;7;1;7.0
1318;441;4;3;22.0
1319;442;13;3;7.5
1320;443;4;3;22.0
1321;443;11;2;10.0
1322;443;13;2;7.5
1323;443;4;3;22.0
1324;444;11;2;10.0
1325;444;9;2;12.0
1326;444;10;3;8.0
1327;444;11;1;10.0
1328;445;6;2;5.0
1329;446;9;3;12.0
1330;446;13;2;7.5
1331;446;5;3;25.0
1332;447;2;3;18.0
1333;447;5;3;25.0
1334;448;10;1;8.0
1335;448;1;2;15.0
1336;448;12;2;9.0
1337;449;9;3;12.0
1338;449;6;2;5.0
1339;449;6;2;5.0
1340;449;1;2;15.0
1341;450;3;1;20.0
1342;450;1;1;15.0
1343;451;9;2;12.0
1344;451;5;1;25.0
1345;451;4;2;22.0
1346;451;13;1;7.5
1347;451;10;1;8.0
1348;452;7;2;7.0
1349;452;6;3;5.0
1350;452;1;1;15.0
1351;452;7;3;7.0
1352;453;7;1;7.0
1353;453;12;1;9.0
1354;453;11;2;10.0
1355;454;3;1;20.0
1356;454;13;3;7.5
1357;454;8;1;3.5
1358;455;4;2;22.0
1359;455;2;2;18.0
1360;455;4;3;22.0
1361;456;13;2;7.5
1362;457;9;1;12.0
1363;457;5;1;25.0
1364;457;10;1;8.0
1365;457;11;3;10.0
1366;458;12;2;9.0
1367;458;1;1;15.0
1368;459;7;3;7.0
1369;459;8;1;3.5
1370;459;4;2;22.0
1371;460;3;1;20.0
1372;460;12;3;9.0
1373;460;7;1;7.0
1374;461;3;3;20.0
1375;462;9;3;12.0
1376;462;3;2;20.0
1377;463;8;3;3.5
1378;463;13;2;7.5
1379;463;6;2;5.0
1380;463;10;1;8.0
1381;464;6;3;5.0
1382;464;13;2;7.5
1383;464;13;2;7.5
1384;464;1;3;15.0
1385;464;10;1;8.0
1386;465;12;2;9.0
1387;466;4;1;22.0
1388;466;8;2;3.5
1389;466;2;2;18.0
1390;466;7;1;7.0
1391;467;13;2;7.5
1392;467;12;2;9.0
1393;467;6;2;5.0
1394;467;6;2;5.0
1395;467;7;2;7.0
1396;468;2;1;18.0
1397;468;13;1;7.5
1398;468;3;1;20.0
1399;469;11;1;10.0
1400;469;2;1;18.0
1401;469;11;1;10.0
1402;470;3;3;20.0
1403;470;10;1;8.0
1404;471;11;1;10.0
1405;471;8;3;3.5
1406;471;3;2;20.0
1407;471;4;1;22.0
1408;471;11;1;10.0
1409;472;5;1;25.0
1410;472;8;3;3.5
1411;472;8;1;3.5
1412;473;1;2;15.0
1413;473;13;3;7.5
1414;473;1;3;15.0
1415;474;10;2;8.0
1416;474;9;1;12.0
1417;475;3;1;20.0
1418;475;2;3;18.0
1419;475;9;3;12.0
1420;475;2;3;18.0
1421;476;6;2;5.0
1422;476;1;2;15.0
1423;476;2;1;18.0
1424;477;13;1;7.5
1425;478;9;3;12.0
1426;479;7;1;7.0
1427;479;7;3;7.0
1428;479;4;2;22.0
1429;479;1;1;15.0
1430;480;4;2;22.0
1431;480;2;3;18.0
1432;480;9;3;12.0
1433;480;8;2;3.5
1434;480;10;3;8.0
1435;481;6;2;5.0
1436;481;4;3;22.0
1437;482;10;1;8.0
1438;483;4;1;22.0
1439;484;4;2;22.0
1440;484;3;2;20.0
1441;484;11;3;10.0
1442;484;11;2;10.0
1443;485;8;1;3.5
1444;485;3;3;20.0
1445;485;2;3;18.0
1446;485;10;2;8.0
1447;485;5;1;25.0
1448;486;2;2;18.0
1449;486;4;2;22.0
1450;486;9;2;12.0
1451;486;10;1;8.0
1452;486;11;2;10.0
1453;487;7;1;7.0
1454;487;3;2;20.0
1455;487;3;1;20.0
1456;487;6;3;5.0
1457;488;7;2;7.0
1458;489;2;3;18.0
1459;489;7;1;7.0
1460;490;10;1;8.0
1461;491;3;2;20.0
1462;491;2;1;18.0
1463;491;10;2;8.0
1464;491;6;2;5.0
1465;491;3;1;20.0
1466;492;10;1;8.0
1467;493;10;2;8.0
1468;493;11;3;10.0
1469;494;2;1;18.0
1470;494;1;3;15.0
1471;494;2;3;18.0
1472;495;13;1;7.5
1473;496;3;1;20.0
1474;496;11;1;10.0
1475;496;4;2;22.0
1476;496;13;1;7.5
1477;497;8;2;3.5
1478;497;9;1;12.0
1479;497;12;3;9.0
1480;498;4;2;22.0
1481;498;4;3;22.0
1482;498;6;3;5.0
1483;498;13;2;7.5
1484;499;1;2;15.0
1485;499;5;1;25.0
1486;499;7;2;7.0
1487;499;8;2;3.5
1488;500;5;2;25.0
1489;500;6;3;5.0
1490;500;7;1;7.0
1491;500;3;3;20.0
1492;501;8;1;3.5
1493;502;5;1;25.0
1494;502;1;2;15.0
1495;502;12;3;9.0
1496;502;13;2;7.5
1497;502;9;2;12.0
1498;503;3;1;20.0
1499;503;11;3;10.0
1500;503;13;2;7.5
1501;504;2;1;18.0
1502;504;13;1;7.5
1503;505;12;3;9.0
1504;505;13;2;7.5
1505;505;3;2;20.0
1506;505;12;3;9.0
1507;505;2;1;18.0
1508;506;5;3;25.0
1509;507;2;3;18.0
1510;507;9;3;12.0
1511;507;10;3;8.0
1512;507;1;3;15.0
1513;508;9;3;12.0
1514;508;7;2;7.0
1515;509;12;3;9.0
1516;509;12;1;9.0
1517;509;3;2;20.0
1518;510;10;3;8.0
1519;510;10;3;8.0
1520;510;13;1;7.5
1521;510;2;2;18.0
1522;510;13;1;7.5
1523;511;1;2;15.0
1524;511;1;3;15.0
1525;511;4;2;22.0
1526;511;10;1;8.0
1527;511;10;3;8.0
1528;512;12;1;9.0
1529;512;13;1;7.5
1530;513;5;1;25.0
1531;514;13;1;7.5
1532;514;4;2;22.0
1533;514;12;1;9.0
1534;515;12;3;9.0
1535;515;12;2;9.0
1536;516;8;3;3.5
1537;516;13;3;7.5
1538;516;9;2;12.0
1539;516;5;2;25.0
1540;517;7;1;7.0
1541;517;7;3;7.0
1542;517;4;3;22.0
1543;518;7;1;7.0
1544;518;4;3;22.0
1545;518;7;1;7.0
1546;518;3;1;20.0
1547;518;12;2;9.0
1548;519;4;1;22.0
1549;519;11;1;10.0
1550;520;10;1;8.0
1551;520;5;3;25.0
1552;520;1;1;15.0
1553;520;10;3;8.0
1554;520;2;3;18.0
1555;521;4;2;22.0
1556;521;5;2;25.0
1557;521;6;1;5.0
1558;521;4;2;22.0
1559;521;6;2;5.0
1560;522;8;2;3.5
1561;522;2;3;18.0
1562;522;11;1;10.0
1563;522;7;3;7.0
1564;522;8;3;3.5
1565;523;1;1;15.0
1566;524;10;1;8.0
1567;524;8;1;3.5
1568;524;5;1;25.0
1569;524;9;1;12.0
1570;524;12;1;9.0
1571;525;3;2;20.0
1572;525;7;3;7.0
1573;525;11;1;10.0
1574;525;9;3;12.0
1575;526;11;2;10.0
1576;526;5;1;25.0
1577;526;5;1;25.0
1578;526;10;1;8.0
1579;527;4;2;22.0
1580;527;5;1;25.0
1581;527;7;1;7.0
1582;528;13;3;7.5
1583;528;11;3;10.0
1584;528;7;2;7.0
1585;528;4;3;22.0
1586;528;7;2;7.0
1587;529;2;1;18.0
1588;529;7;2;7.0
1589;529;9;3;12.0
1590;529;9;2;12.0
1591;529;2;1;18.0
1592;530;10;2;8.0
1593;530;5;2;25.0
1594;531;1;2;15.0
1595;532;9;2;12.0
1596;532;8;2;3.5
1597;532;5;3;25.0
1598;533;9;3;12.0
1599;533;8;3;3.5
1600;533;10;3;8.0
1601;533;5;2;25.0
1602;533;6;2;5.0
1603;534;6;3;5.0
1604;534;7;1;7.0
1605;535;11;3;10.0
1606;536;8;3;3.5
1607;536;9;1;12.0
1608;536;12;3;9.0
1609;537;11;1;10.0
1610;537;10;2;8.0
1611;537;7;2;7.0
1612;538;11;3;10.0
1613;538;10;3;8.0
1614;538;5;2;25.0
1615;538;8;2;3.5
1616;538;9;3;12.0
1617;539;6;2;5.0
1618;539;12;1;9.0
1619;539;2;2;18.0
1620;540;7;3;7.0
1621;540;2;3;18.0
1622;541;2;1;18.0
1623;541;10;2;8.0
1624;541;2;3;18.0
1625;542;10;3;8.0
1626;542;4;3;22.0
1627;542;10;1;8.0
1628;542;1;2;15.0
1629;543;6;2;5.0
1630;543;7;1;7.0
1631;544;13;1;7.5
1632;545;4;2;22.0
1633;546;6;3;5.0
1634;546;13;1;7.5
1635;546;10;3;8.0
1636;546;11;3;10.0
1637;546;10;3;8.0
1638;547;1;3;15.0
1639;547;1;2;15.0
1640;547;6;1;5.0
1641;547;7;3;7.0
1642;547;12;1;9.0
1643;548;7;1;7.0
1644;548;1;3;15.0
1645;548;6;3;5.0
1646;548;1;3;15.0
1647;549;2;3;18.0
1648;550;6;3;5.0
1649;551;4;3;22.0
1650;552;5;1;25.0
1651;553;1;3;15.0
1652;553;8;1;3.5
1653;553;4;3;22.0
1654;554;13;3;7.5
1655;554;10;2;8.0
1656;555;4;1;22.0
1657;555;7;2;7.0
1658;556;11;1;10.0
1659;556;9;2;12.0
1660;556;11;3;10.0
1661;556;5;2;25.0
1662;557;3;2;20.0
1663;557;11;1;10.0
1664;557;12;2;9.0
1665;558;11;3;10.0
1666;559;6;3;5.0
1667;560;6;1;5.0
1668;560;7;1;7.0
1669;560;7;3;7.0
1670;560;13;2;7.5
1671;560;8;1;3.5
1672;561;13;3;7.5
1673;561;2;3;18.0
1674;561;12;1;9.0
1675;561;8;3;3.5
1676;561;11;3;10.0
1677;562;6;2;5.0
1678;562;11;2;10.0
1679;562;12;1;9.0
1680;562;7;3;7.0
1681;563;13;3;7.5
1682;564;7;3;7.0
1683;564;6;1;5.0
1684;564;12;3;9.0
1685;564;7;3;7.0
1686;565;8;3;3.5
1687;565;13;3;7.5
1688;565;12;3;9.0
1689;566;13;3;7.5
1690;566;11;2;10.0
1691;567;11;3;10.0
1692;568;5;2;25.0
1693;568;7;2;7.0
1694;568;1;1;15.0
1695;569;1;1;15.0
1696;570;8;2;3.5
1697;570;13;2;7.5
1698;570;4;2;22.0
1699;570;12;2;9.0
1700;570;4;3;22.0
1701;571;8;2;3.5
1702;571;11;1;10.0
1703;571;8;2;3.5
1704;571;8;2;3.5
1705;572;9;3;12.0
1706;572;12;2;9.0
1707;572;11;2;10.0
1708;572;4;2;22.0
1709;572;6;3;5.0
1710;573;10;3;8.0
1711;573;8;2;3.5
1712;574;5;3;25.0
1713;574;4;2;22.0
1714;574;10;3;8.0
1715;574;11;3;10.0
1716;574;5;3;25.0
1717;575;11;2;10.0
1718;576;7;1;7.0
1719;576;7;2;7.0
1720;576;8;1;3.5
1721;576;1;1;15.0
1722;576;13;3;7.5
1723;577;7;2;7.0
1724;578;2;2;18.0
1725;578;1;3;15.0
1726;579;7;2;7.0
1727;579;12;1;9.0
1728;579;9;3;12.0
1729;579;10;1;8.0
1730;579;8;3;3.5
1731;580;9;3;12.0
1732;580;1;1;15.0
1733;580;9;1;12.0
1734;580;7;2;7.0
1735;581;9;1;12.0
1736;581;4;2;22.0
1737;581;7;2;7.0
1738;581;8;2;3.5
1739;582;4;1;22.0
1740;582;7;2;7.0
1741;582;11;1;10.0
1742;582;1;2;15.0
1743;583;8;2;3.5
1744;583;11;1;10.0
1745;583;4;1;22.0
1746;583;7;2;7.0
1747;583;10;2;8.0
1748;584;4;3;22.0
1749;584;1;3;15.0
1750;584;12;3;9.0
1751;584;10;1;8.0
1752;584;9;1;12.0
1753;585;2;1;18.0
1754;585;4;2;22.0
1755;585;12;1;9.0
1756;585;8;3;3.5
1757;585;1;1;15.0
1758;586;8;2;3.5
1759;587;6;1;5.0
1760;587;11;2;10.0
1761;588;13;2;7.5
1762;588;6;1;5.0
1763;588;13;1;7.5
1764;588;5;1;25.0
1765;589;1;1;15.0
1766;590;7;3;7.0
1767;590;13;3;7.5
1768;590;6;3;5.0
1769;590;13;2;7.5
1770;591;4;2;22.0
1771;592;6;2;5.0
1772;592;9;1;12.0
1773;592;8;2;3.5
1774;592;13;3;7.5
1775;592;2;1;18.0
1776;593;2;3;18.0
1777;593;11;3;10.0
1778;593;2;3;18.0
1779;593;9;2;12.0
1780;594;11;1;10.0
1781;594;10;1;8.0
1782;594;9;2;12.0
1783;594;6;2;5.0
1784;594;7;3;7.0
1785;595;5;3;25.0
1786;595;5;3;25.0
1787;595;12;2;9.0
1788;595;11;2;10.0
1789;596;1;1;15.0
1790;596;2;1;18.0
1791;596;13;1;7.5
1792;597;6;3;5.0
1793;598;4;3;22.0
1794;598;9;1;12.0
1795;598;7;2;7.0
1796;599;13;2;7.5
1797;600;13;2;7.5
1798;600;5;1;25.0
1799;601;10;3;8.0
1800;601;12;3;9.0
1801;601;2;1;18.0
1802;601;11;3;10.0
1803;602;4;3;22.0
1804;602;12;2;9.0
1805;603;5;2;25.0
1806;603;10;1;8.0
1807;604;1;3;15.0
1808;605;7;1;7.0
1809;605;12;3;9.0
1810;605;2;3;18.0
1811;606;6;2;5.0
1812;606;8;3;3.5
1813;606;13;2;7.5
1814;606;2;1;18.0
1815;606;12;3;9.0
1816;607;5;1;25.0
1817;608;5;3;25.0
1818;608;2;3;18.0
1819;608;10;2;8.0
1820;608;2;3;18.0
1821;608;10;3;8.0
1822;609;7;1;7.0
1823;609;11;2;10.0
1824;610;1;3;15.0
1825;610;7;3;7.0
1826;610;4;1;22.0
1827;610;5;2;25.0
1828;610;10;2;8.0
1829;611;13;3;7.5
1830;611;12;3;9.0
1831;611;9;1;12.0
1832;612;3;1;20.0
1833;613;9;3;12.0
1834;613;6;1;5.0
1835;613;10;1;8.0
1836;614;7;3;7.0
1837;614;10;2;8.0
1838;614;4;2;22.0
1839;615;3;3;20.0
1840;616;9;1;12.0
1841;616;7;3;7.0
1842;616;11;1;10.0
1843;617;2;2;18.0
1844;617;9;1;12.0
1845;617;7;1;7.0
1846;617;8;1;3.5
1847;618;2;3;18.0
1848;618;13;3;7.5
1849;618;6;2;5.0
1850;618;1;2;15.0
1851;619;9;1;12.0
1852;619;2;1;18.0
1853;619;11;2;10.0
1854;619;8;3;3.5
1855;620;7;1;7.0
1856;620;13;1;7.5
1857;620;6;2;5.0
1858;620;13;3;7.5
1859;620;4;2;22.0
1860;621;4;3;22.0
1861;621;5;1;25.0
1862;621;6;3;5.0
1863;622;1;1;15.0
1864;623;7;1;7.0
1865;624;1;2;15.0
1866;624;5;1;25.0
1867;624;11;2;10.0
1868;624;10;1;8.0
1869;624;3;3;20.0
1870;625;6;2;5.0
1871;626;3;2;20.0
1872;626;10;3;8.0
1873;626;7;3;7.0
1874;626;5;3;25.0
1875;627;5;3;25.0
1876;627;7;1;7.0
1877;627;13;2;7.5
1878;628;4;3;22.0
1879;629;7;2;7.0
1880;630;7;3;7.0
1881;630;5;3;25.0
1882;631;10;1;8.0
1883;631;9;1;12.0
1884;632;10;3;8.0
1885;632;4;1;22.0
1886;633;11;3;10.0
1887;633;5;3;25.0
1888;633;6;3;5.0
1889;634;8;1;3.5
1890;634;6;2;5.0
1891;634;8;3;3.5
1892;634;11;1;10.0
1893;635;1;1;15.0
1894;635;11;2;10.0
1895;635;9;3;12.0
1896;635;12;3;9.0
1897;636;9;3;12.0
1898;636;7;3;7.0
1899;636;11;1;10.0
1900;636;6;1;5.0
1901;637;2;2;18.0
1902;637;12;2;9.0
1903;637;7;1;7.0
1904;638;7;1;7.0
1905;638;10;1;8.0
1906;638;13;3;7.5
1907;639;5;1;25.0
1908;639;8;2;3.5
1909;640;2;3;18.0
1910;641;2;3;18.0
1911;641;11;2;10.0
1912;641;3;1;20.0
1913;641;1;3;15.0
1914;641;10;3;8.0
1915;642;5;3;25.0
1916;642;2;1;18.0
1917;642;6;2;5.0
1918;642;9;2;12.0
1919;642;8;3;3.5
1920;643;8;2;3.5
1921;644;4;1;22.0
1922;644;1;1;15.0
1923;645;7;3;7.0
1924;646;13;3;7.5
1925;647;6;3;5.0
1926;647;11;3;10.0
1927;647;6;1;5.0
1928;647;1;1;15.0
1929;647;2;2;18.0
1930;648;4;2;22.0
1931;648;6;3;5.0
1932;649;1;3;15.0
1933;649;10;1;8.0
1934;649;3;2;20.0
1935;650;8;1;3.5
1936;650;13;3;7.5
1937;650;8;3;3.5
1938;650;3;3;20.0
1939;650;11;1;10.0
1940;651;9;3;12.0
1941;651;8;3;3.5
1942;651;9;3;12.0
1943;652;8;3;3.5
1944;652;12;3;9.0
1945;653;2;2;18.0
1946;654;2;1;18.0
1947;654;13;2;7.5
1948;654;12;3;9.0
1949;654;8;1;3.5
1950;655;7;2;7.0
1951;655;7;2;7.0
1952;655;7;1;7.0
1953;655;7;3;7.0
1954;656;3;3;20.0
1955;656;1;2;15.0
1956;657;5;2;25.0
1957;657;6;2;5.0
1958;657;13;2;7.5
1959;657;8;3;3.5
1960;658;12;3;9.0
1961;658;7;1;7.0
1962;658;1;3;15.0
1963;659;3;3;20.0
1964;659;9;3;12.0
1965;659;8;1;3.5
1966;659;3;2;20.0
1967;660;7;2;7.0
1968;660;12;2;9.0
1969;661;7;3;7.0
1970;661;8;1;3.5
1971;662;13;1;7.5
1972;662;2;3;18.0
1973;662;12;2;9.0
1974;663;13;2;7.5
1975;663;5;2;25.0
1976;663;3;2;20.0
1977;663;1;1;15.0
1978;664;11;3;10.0
1979;664;13;1;7.5
1980;664;12;2;9.0
1981;664;9;2;12.0
1982;665;7;1;7.0
1983;666;12;1;9.0
1984;666;10;2;8.0
1985;666;11;3;10.0
1986;666;13;1;7.5
1987;666;4;1;22.0
1988;667;3;2;20.0
1989;667;6;1;5.0
1990;668;10;1;8.0
1991;669;12;2;9.0
1992;669;13;2;7.5
1993;670;7;3;7.0
1994;671;3;1;20.0
1995;671;9;3;12.0
1996;671;8;3;3.5
1997;671;4;3;22.0
1998;671;5;3;25.0
1999;672;13;1;7.5
2000;673;6;2;5.0
2001;673;2;3;18.0
2002;674;7;3;7.0
2003;674;2;2;18.0
2004;674;6;1;5.0
2005;674;6;1;5.0
2006;675;7;2;7.0
2007;675;10;2;8.0
2008;676;9;1;12.0
2009;676;12;3;9.0
2010;676;4;2;22.0
2011;677;13;1;7.5
2012;677;11;3;10.0
2013;677;11;1;10.0
2014;678;4;3;22.0
2015;678;12;1;9.0
2016;678;5;1;25.0
2017;679;3;3;20.0
2018;679;2;1;18.0
2019;679;7;2;7.0
2020;680;4;1;22.0
2021;680;6;3;5.0
2022;680;13;1;7.5
2023;680;12;3;9.0
2024;680;8;2;3.5
2025;681;1;3;15.0
2026;681;10;3;8.0
2027;681;13;2;7.5
2028;681;4;1;22.0
2029;682;11;2;10.0
2030;682;2;2;18.0
2031;682;2;2;18.0
2032;682;11;3;10.0
2033;683;8;1;3.5
2034;683;8;3;3.5
2035;684;4;3;22.0
2036;685;12;2;9.0
2037;685;7;2;7.0
2038;686;1;3;15.0
2039;686;5;3;25.0
2040;687;11;1;10.0
2041;687;2;2;18.0
2042;688;4;3;22.0
2043;688;4;1;22.0
2044;689;9;3;12.0
2045;689;5;2;25.0
2046;689;4;3;22.0
2047;689;13;1;7.5
2048;690;3;2;20.0
2049;691;7;3;7.0
2050;691;5;3;25.0
2051;692;12;3;9.0
2052;692;3;3;20.0
2053;692;5;1;25.0
2054;692;8;3;3.5
2055;693;1;3;15.0
2056;693;13;1;7.5
2057;694;6;3;5.0
2058;694;3;2;20.0
2059;694;5;1;25.0
2060;695;11;2;10.0
2061;695;6;3;5.0
2062;696;8;1;3.5
2063;696;11;3;10.0
2064;697;12;2;9.0
2065;697;10;1;8.0
2066;697;8;1;3.5
2067;697;7;2;7.0
2068;697;8;2;3.5
2069;698;9;3;12.0
2070;698;13;3;7.5
2071;698;6;1;5.0
2072;699;9;3;12.0
2073;700;11;2;10.0
2074;700;11;1;10.0
2075;701;4;1;22.0
2076;702;3;3;20.0
2077;702;3;3;20.0
2078;702;13;3;7.5
2079;703;3;3;20.0
2080;703;7;1;7.0
2081;704;6;2;5.0
2082;704;8;3;3.5
2083;704;11;1;10.0
2084;704;5;2;25.0
2085;704;11;1;10.0
2086;705;12;1;9.0
2087;705;5;2;25.0
2088;705;6;3;5.0
2089;705;8;1;3.5
2090;706;13;3;7.5
2091;706;13;1;7.5
2092;706;8;1;3.5
2093;706;3;2;20.0
2094;706;5;3;25.0
2095;707;1;1;15.0
2096;707;5;2;25.0
2097;707;4;1;22.0
2098;707;9;3;12.0
2099;707;9;2;12.0
2100;708;8;1;3.5
2101;708;4;1;22.0
2102;708;10;3;8.0
2103;708;11;2;10.0
2104;709;1;3;15.0
2105;709;11;1;10.0
2106;709;12;2;9.0
2107;709;7;3;7.0
2108;710;9;1;12.0
2109;710;4;2;22.0
2110;710;5;2;25.0
2111;710;13;3;7.5
2112;711;9;1;12.0
2113;711;10;1;8.0
2114;712;7;3;7.0
2115;713;9;1;12.0
2116;714;11;2;10.0
2117;714;6;2;5.0
2118;714;11;2;10.0
2119;714;11;3;10.0
2120;715;3;2;20.0
2121;715;7;1;7.0
2122;715;9;2;12.0
2123;715;10;1;8.0
2124;715;13;2;7.5
2125;716;1;1;15.0
2126;716;8;2;3.5
2127;716;7;3;7.0
2128;717;1;3;15.0
2129;717;13;2;7.5
2130;717;10;3;8.0
2131;717;3;2;20.0
2132;718;4;2;22.0
2133;718;6;2;5.0
2134;718;5;3;25.0
2135;718;1;2;15.0
2136;718;2;2;18.0
2137;719;13;3;7.5
2138;719;10;3;8.0
2139;719;5;3;25.0
2140;719;4;3;22.0
2141;719;7;3;7.0
2142;720;13;2;7.5
2143;720;13;1;7.5
2144;721;6;1;5.0
2145;721;5;3;25.0
2146;722;7;3;7.0
2147;723;4;3;22.0
2148;724;8;1;3.5
2149;724;3;3;20.0
2150;724;11;1;10.0
2151;725;5;2;25.0
2152;725;3;3;20.0
2153;725;8;2;3.5
2154;726;7;1;7.0
2155;726;8;2;3.5
2156;726;3;3;20.0
2157;727;5;2;25.0
2158;727;5;1;25.0
2159;727;7;1;7.0
2160;728;6;1;5.0
2161;728;9;2;12.0
2162;728;3;2;20.0
2163;728;13;2;7.5
2164;728;6;3;5.0
2165;729;4;2;22.0
2166;729;6;2;5.0
2167;729;10;2;8.0
2168;729;11;2;10.0
2169;729;2;1;18.0
2170;730;5;1;25.0
2171;731;5;2;25.0
2172;731;11;2;10.0
2173;732;6;2;5.0
2174;732;1;1;15.0
2175;733;2;2;18.0
2176;733;5;3;25.0
2177;733;12;1;9.0
2178;733;6;1;5.0
2179;734;11;2;10.0
2180;734;5;1;25.0
2181;734;9;2;12.0
2182;734;1;1;15.0
2183;734;9;2;12.0
2184;735;2;2;18.0
2185;735;8;2;3.5
2186;735;12;1;9.0
2187;736;13;2;7.5
2188;736;3;2;20.0
2189;736;8;3;3.5
2190;737;13;2;7.5
2191;737;11;3;10.0
2192;737;11;3;10.0
2193;737;1;1;15.0
2194;738;9;1;12.0
2195;738;11;1;10.0
2196;739;6;3;5.0
2197;739;3;1;20.0
2198;739;6;3;5.0
2199;740;2;2;18.0
2200;740;5;3;25.0
2201;741;9;2;12.0
2202;741;11;3;10.0
2203;741;2;2;18.0
2204;741;12;2;9.0
2205;742;8;1;3.5
2206;742;3;3;20.0
2207;743;1;2;15.0
2208;743;13;2;7.5
2209;744;1;2;15.0
2210;744;2;1;18.0
2211;745;8;2;3.5
2212;745;3;3;20.0
2213;745;12;3;9.0
2214;746;10;3;8.0
2215;747;9;1;12.0
2216;747;10;2;8.0
2217;747;5;1;25.0
2218;747;10;3;8.0
2219;747;12;3;9.0
2220;748;2;2;18.0
2221;748;10;1;8.0
2222;749;13;1;7.5
2223;749;1;3;15.0
